"","uterus","kidney","testis","pancreas","stomach","prostate","ovary","thyroid.gland","adrenal.gland","salivary.gland","spleen","esophagus"
"ENSG00000091436",NA,NA,NA,1.02791637843424e-06,NA,3.87570585464521e-05,2.49573799645588e-05,1.46012605252908e-05,NA,NA,NA,5.37666894872409e-06
"ENSG00000091483",6.3587979712208e-05,0.000802142909628714,0.000176776617209432,3.97003987655411e-05,0.000420890193447983,0.000206953050828861,0.000116664097569737,3.80372684825828e-05,0.000628034121676021,0.000620743260423178,0.000250172658107691,NA
"ENSG00000091513",0.0033105621697331,0.00567928600486406,0.0158748808737809,0.0119120251314534,0.00419995537505303,0.00682973724909104,0.00561205858453695,0.00792331300922177,0.00185541323852881,0.00309538505912836,0.00110967349280341,0.0165265596699609
"ENSG00000091527",1.35585005479445e-06,NA,2.38971274063257e-05,NA,7.92688325375103e-06,3.46062482584295e-06,6.77962443036294e-05,NA,2.73852482370522e-05,3.58069959387124e-05,9.02399757640806e-06,8.14643521293837e-06
"ENSG00000091583",0.000398235667043486,0.000702592672301105,0.000331059529880976,0.000589528431654402,0.000267062394132179,0.000945931739730219,0.000495871189296205,0.000204349184545078,0.00025231643625193,0.000119482219374793,0.000165138962965675,0.000738422370219245
"ENSG00000091640",NA,NA,2.28382231979416e-06,NA,NA,NA,3.65847128798297e-06,NA,5.38904810108145e-07,NA,NA,1.83257158367677e-06
"ENSG00000091732",NA,NA,1.57007179161062e-06,NA,NA,NA,5.74390451884936e-07,NA,1.45867159185952e-06,NA,NA,3.62748278435883e-07
"ENSG00000091972",NA,NA,NA,NA,NA,4.51199312256927e-05,NA,NA,NA,NA,NA,NA
"ENSG00000091986",NA,NA,4.49787742521507e-06,4.96976671424341e-07,NA,NA,NA,5.00631528620974e-07,NA,NA,NA,NA
"ENSG00000092010",0.00027256787981516,0.000539104878636634,0.000390989853272863,0.000830461418800056,0.00077909491355921,0.000377483941423816,0.0019004416638663,0.000190137576028471,0.000827895867905844,0.00148592643849864,0.00212490310926488,0.000494585467210294
"ENSG00000092068",NA,2.24979840216338e-05,NA,NA,3.0609290493004e-06,NA,NA,NA,NA,NA,NA,NA
"ENSG00000092094",1.30770572187539e-05,2.52940636451891e-05,4.380737768144e-05,3.12851843190394e-05,4.43243164676338e-05,1.23126442059036e-05,1.53337390447934e-05,8.73908579488145e-06,2.30334226648063e-05,2.20253231504967e-05,3.47553420466328e-05,7.60471197508856e-06
"ENSG00000092098",NA,NA,2.68597969350601e-07,NA,NA,NA,4.80581809167564e-07,NA,3.10770563308684e-07,3.42245049597327e-07,2.41031469199458e-06,3.69654986470759e-07
"ENSG00000092108",1.72054797974871e-06,2.22657362856938e-06,8.84782764459221e-05,1.86925047208006e-05,8.46389566212755e-05,1.19343997030005e-05,8.43975510585116e-06,4.35759665610456e-06,1.20758027637664e-05,0.000178585102341166,3.24543964479984e-05,5.04612009169506e-05
"ENSG00000092148",NA,4.80437072531115e-08,2.11427921809975e-06,NA,1.40346927040409e-07,NA,3.55624036420426e-07,NA,1.40629688245772e-07,1.42579986744137e-07,2.65686882536347e-07,1.06152553846408e-06
"ENSG00000092199",6.13035194237095e-05,0.000277615005069316,0.0010595803507931,0.000329863185760287,0.00041373368086964,7.98913811058135e-05,2.87349602700792e-05,0.000165284211007874,0.000305583778090078,5.76017026588703e-05,0.000388436467564008,0.000131159002777283
"ENSG00000092201",NA,8.34712722560271e-07,2.81239010330463e-07,2.55677385701367e-06,5.22114940649479e-06,1.78007054526028e-06,1.8999557134916e-06,2.57863224452301e-06,1.28434034716926e-07,NA,2.17346261280963e-05,NA
"ENSG00000092531",6.52647737793203e-07,1.08093241335748e-05,2.35937407476747e-06,NA,9.03757172472314e-06,1.15285825058135e-05,1.79565604130081e-05,1.961646537367e-06,4.49666019594228e-06,1.239967513434e-05,6.28356565142672e-06,2.34408775921386e-06
"ENSG00000092621",4.01913075138012e-05,0.000169407868042987,0.000888280832668552,0.000130523150194368,0.000376938960890689,0.00042250713168842,0.000356734551551631,8.28217077052532e-05,6.51966100756313e-06,0.00114560611199056,4.87318288203653e-06,0.000444988556871379
"ENSG00000092820",0.000245138421356982,0.00116043611388016,0.00113547690153469,0.000445607843913061,0.0013829548540841,0.000486587964858849,0.00047286819885844,0.000175246221953505,0.00132646847515529,0.000436818976564176,0.000683664464916478,0.00131954278379595
"ENSG00000092841",0.000232271157926363,0.000696251593266211,0.00127225755644173,0.000290335344047516,7.68896206088686e-05,0.00178822021059557,0.000622641934841298,0.000559057927249688,0.000758982134043439,0.00128540561886399,0.000144741437997139,0.000577370861082725
"ENSG00000092847",2.00559699849038e-06,4.10995448138994e-06,4.81309944645823e-05,2.49822057024831e-06,3.0188453814867e-05,2.85354217663555e-05,4.99738314847964e-05,1.22651347806994e-05,8.05612497822614e-06,1.43078577597564e-05,2.33064041947849e-05,NA
"ENSG00000092929",4.26344834956469e-08,NA,9.62339945108659e-08,NA,1.64253542924404e-05,6.72296849376169e-07,NA,3.00268608933041e-07,5.86574634949862e-07,5.75578554269597e-07,8.80628064989469e-06,3.49233244724296e-06
"ENSG00000092964",0.00016071587496234,0.000256360726110536,0.00282438363859209,0.000377199576966937,0.000798540751212458,0.000815445020388372,0.00119923020348389,0.000367143883164766,0.000824729613461656,0.000551143005249511,0.000164554860617585,0.000909671549261426
"ENSG00000093000",NA,3.79813729015476e-07,NA,NA,6.49408800954523e-06,NA,6.32910947852435e-06,NA,7.09291791713032e-07,2.63890560158103e-06,NA,2.69834193625168e-06
"ENSG00000093010",7.84670511848613e-05,2.72977364820454e-05,0.000584192466237807,4.65789916908636e-05,0.000145467532112569,9.04301199694619e-05,0.000223506385351738,2.37703608139108e-05,0.000258029331962742,0.000233128922276619,0.000134598567245421,0.000145982357202641
"ENSG00000093072",NA,NA,NA,1.33477050716321e-06,NA,NA,NA,NA,NA,NA,7.3895363019843e-06,NA
"ENSG00000093144",1.64085104887168e-05,0.000168351613860837,7.51729286180912e-05,5.83824560416887e-05,4.11745008489496e-05,8.12925603329294e-05,3.04017048207713e-05,2.10975959162727e-06,3.15159643104187e-05,0.000222785281287951,3.56992037882967e-05,2.44237578225728e-05
"ENSG00000093167",NA,NA,1.56340440400085e-06,NA,1.86832580394552e-06,5.72719270198773e-07,NA,3.15256229471174e-07,5.23531494501345e-07,1.29944706938262e-06,5.33699704079043e-07,1.16632451992317e-06
"ENSG00000093217",NA,3.60911379053467e-05,NA,NA,9.15011345400304e-06,1.04241830970774e-06,3.7094509774416e-06,NA,NA,1.07240174008489e-05,5.98265072637225e-07,NA
"ENSG00000094631",1.00803892608525e-06,2.08819340103012e-05,1.75823033610123e-05,6.48116229840489e-07,4.20963853220552e-06,1.72779233096718e-07,3.4270507042863e-06,NA,2.06752188826105e-06,3.96460928737814e-06,3.29713835155446e-06,2.32973815851856e-06
"ENSG00000094880",NA,NA,NA,NA,1.87355570427645e-06,NA,NA,NA,NA,NA,NA,NA
"ENSG00000094914",NA,NA,NA,NA,5.58082209072608e-07,NA,NA,NA,NA,NA,NA,NA
"ENSG00000094916",1.7943836152762e-06,NA,1.39344007633934e-06,5.41316699268072e-06,NA,7.26715904458679e-06,6.05113151541396e-06,NA,NA,NA,1.09977152284504e-05,7.65075123391306e-07
"ENSG00000095002",2.81865085277305e-06,2.4667839781201e-06,8.90587846109008e-05,6.24070224337217e-07,1.64298270189567e-05,5.82093339532735e-06,4.03342160257773e-05,NA,6.04993604961194e-06,6.31891822403527e-06,1.56892709054454e-06,1.27866770074569e-05
"ENSG00000095059",NA,NA,1.52914191207828e-06,NA,1.7927703419822e-06,NA,4.36300641964536e-07,NA,NA,NA,NA,NA
"ENSG00000095066",NA,NA,NA,NA,3.14433571735954e-07,NA,NA,NA,NA,4.44194627003204e-06,NA,NA
"ENSG00000095139",1.9082792853859e-05,3.48930217373819e-05,0.000111614304913494,6.46051575624864e-05,0.000316425873752164,2.00925533895285e-05,5.42034364128281e-05,3.64499917200476e-06,6.73146538693178e-05,0.00042216917423123,5.45267482587441e-05,6.13953314079146e-05
"ENSG00000095261",6.32264524753534e-05,1.93143831725799e-05,8.76207465192971e-05,2.42904739086489e-05,0.000129214451680372,8.27288543214818e-05,9.40848253361596e-05,4.17053986646174e-05,4.39199439295693e-05,0.000178857858683297,9.76421395098077e-05,NA
"ENSG00000095303",NA,NA,NA,NA,0.000180548785750268,0.000444058759119915,NA,NA,NA,1.28610518466052e-06,1.46735272528762e-05,0.000137015334088997
"ENSG00000095319",NA,1.24953820687695e-06,2.02039160364236e-06,NA,2.45470696003286e-06,NA,1.40805710059161e-06,NA,2.51003370342354e-07,4.58154134391223e-06,NA,7.50840418343906e-07
"ENSG00000095321",NA,0.000103858731751971,9.20960867489817e-06,1.59057023844212e-05,2.09802174916845e-05,6.87083493228341e-06,3.27042092608399e-06,6.78924291897167e-06,7.00528850622033e-05,7.36188016801686e-05,1.0054922441004e-05,NA
"ENSG00000095380",8.00271646167271e-05,5.38537398405312e-05,0.000961703381286677,0.000161964212598639,0.00119469068908983,7.58783806730166e-05,0.000330693354066931,5.82503766663495e-05,9.03643337670932e-05,0.00125924087367526,0.000471568002436499,0.000161973412081615
"ENSG00000095383",NA,NA,NA,NA,NA,9.31068386795973e-07,NA,NA,NA,NA,NA,2.72154086623156e-06
"ENSG00000095485",NA,NA,NA,4.63141421204569e-06,1.44484065719031e-06,NA,1.4070844934753e-06,7.14583059101047e-07,1.46359072960947e-07,2.44638629445749e-06,NA,7.67514996631022e-07
"ENSG00000095564",NA,NA,1.14978878437182e-06,NA,1.97019227093541e-07,NA,NA,NA,1.77564312017305e-07,7.72314783324313e-08,NA,5.79408865457072e-07
"ENSG00000095637",NA,9.04968905053441e-08,NA,1.11135808681404e-06,1.68350914940306e-05,0.000103712621529026,NA,4.92366157151042e-06,2.58315810230727e-08,3.52557751727217e-06,NA,2.03982677460181e-05
"ENSG00000095713",NA,NA,5.57958420272207e-06,NA,NA,7.51864857185747e-07,NA,NA,NA,NA,NA,NA
"ENSG00000095906",4.10030753224691e-06,7.88456309685294e-06,7.36204873422607e-06,NA,1.01159732673593e-05,3.14847425183316e-05,2.23785244756136e-05,1.10128273051855e-06,3.1874521876767e-05,5.28475533682683e-05,NA,6.33231685703491e-06
"ENSG00000096006",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7283602900286e-05,NA,2.38446172170601e-06
"ENSG00000096060",5.81428355601185e-06,9.48456429670934e-06,4.63113873130614e-05,1.71025581604985e-05,5.78569902926061e-05,1.15627772153976e-05,6.29878526710992e-05,1.64067490356909e-05,4.20086054883628e-05,2.36228858842027e-05,9.0235624430854e-05,3.3371928620758e-05
"ENSG00000096384",0.000892607506959722,0.00010998114050367,0.00519525510765084,0.00126933500224466,0.00553992757354467,0.000979565845092065,0.00290134439213474,0.00131904551021516,0.00299211718855077,0.00119624353036602,0.00369450592170264,0.00105615882197087
"ENSG00000096401",NA,6.10859108483077e-07,1.80915712540636e-05,5.0440852155422e-06,1.08473349312987e-05,2.92782089572079e-05,2.27174015168183e-05,8.56930674464875e-06,1.47361807899074e-05,6.01221720399336e-06,1.48310708640309e-06,1.12596897471373e-07
"ENSG00000096433",NA,NA,1.19014895605176e-06,NA,1.2247427548454e-06,6.72450274183727e-07,NA,NA,NA,9.2391387024827e-08,NA,1.76215362650281e-07
"ENSG00000096696",3.31973916406498e-06,3.24192201045714e-06,8.84312009416769e-06,1.87701541378143e-06,3.57097778120422e-05,3.55617181854588e-07,1.95065016139125e-08,4.12162460524954e-07,3.8211927756763e-07,0.000150258364356732,NA,1.8663978951252e-05
"ENSG00000096746",3.85125791609906e-05,5.86479972319049e-05,0.000176841499181582,4.09068454525379e-05,0.000136851269344005,6.44989776730431e-05,7.86044990017175e-05,3.17545503914846e-05,2.94881719283178e-05,4.98410536704578e-05,4.1605504160319e-05,2.87342184411376e-05
"ENSG00000097021",NA,3.92286489395742e-05,7.16033688818017e-06,NA,1.68232138290866e-05,1.18328010065089e-05,NA,1.92213412006258e-06,9.01087236198996e-06,2.70414690304078e-06,2.96741046530172e-05,2.0760763732841e-05
"ENSG00000097033",4.31140054215925e-06,5.49192932859792e-07,9.99143135611278e-05,8.9239310277031e-06,7.64958530386407e-05,4.17254937004615e-05,3.12801392684606e-05,7.2540551158694e-06,2.33193660656131e-05,0.000115213005770526,6.75335464785133e-05,4.90708285490591e-05
"ENSG00000099203",3.91111842336938e-06,1.60462530588523e-05,2.18640683324137e-05,3.18224027539314e-06,NA,9.32731008378414e-06,5.71531590063411e-05,NA,NA,5.37432854099047e-06,NA,6.29300448112248e-06
"ENSG00000099204",NA,2.8752313890094e-07,4.67785406499194e-06,NA,NA,NA,9.22843050289997e-06,NA,2.32624904581944e-06,2.46492882778459e-06,NA,8.05345464147321e-08
"ENSG00000099219",4.87298646382091e-05,7.64182459534282e-07,6.50876358293117e-05,NA,2.40941761445128e-05,NA,6.06678303994948e-07,NA,NA,8.17511796230438e-07,NA,7.4850922470137e-06
"ENSG00000099246",3.45349049467893e-05,4.3231063851544e-05,9.15604317694573e-05,1.21940029850581e-05,4.56569789997541e-05,6.39284575484525e-05,0.000130480235836956,2.52960207596427e-05,0.000183581088680186,3.93392604288059e-05,6.32699262167653e-05,3.90410335130851e-05
"ENSG00000099250",NA,3.14855422351598e-06,NA,1.43551876190465e-06,6.00997608701875e-06,2.80409609752544e-06,8.14362706386874e-06,1.93356646394979e-06,NA,NA,1.61518612048574e-05,7.03731439904034e-07
"ENSG00000099256",NA,NA,2.93107843353789e-06,NA,7.28552538925706e-06,1.66292718853425e-06,NA,NA,1.20111555134864e-05,4.85225548911615e-06,NA,NA
"ENSG00000099260",NA,NA,6.8684743858415e-06,3.08779171786297e-07,NA,NA,NA,NA,1.80453281496184e-06,6.41344432517653e-05,NA,1.44432280315761e-06
"ENSG00000099282",NA,NA,NA,NA,1.06926582381763e-05,7.79461654503563e-06,NA,NA,NA,1.73316095660129e-06,NA,1.4646535851773e-06
"ENSG00000099331",NA,NA,2.49919022178377e-07,NA,NA,NA,NA,NA,7.74539466418878e-09,NA,5.98788104389296e-07,NA
"ENSG00000099341",2.87977377210243e-05,2.45568231727982e-05,9.47385752077334e-05,2.50623099108564e-05,3.23585130840561e-05,2.17363502251388e-05,6.75102793415086e-05,9.57838940263582e-06,4.96364638080438e-05,5.6105978634735e-05,6.12139306249629e-05,5.2273432898295e-06
"ENSG00000099377",NA,NA,6.73195622060132e-06,NA,NA,NA,NA,NA,3.43729576517116e-06,NA,NA,NA
"ENSG00000099622",1.5926677569619e-05,3.64446543811133e-05,0.000112387987112897,3.73617511953908e-05,NA,8.82255350805515e-05,0.000229482779803472,8.19285321478253e-06,2.3310871695749e-05,0.000140278060936902,4.34219645051332e-05,1.49970083058749e-05
"ENSG00000099624",0.000124324932181698,0.000907687571678283,0.000399879173679511,4.65022991871735e-05,3.19746289938848e-05,0.000279844012987551,0.000263538157932976,8.43364192840884e-06,0.000197949980816327,0.000705382301926187,NA,0.000354267563954709
"ENSG00000099769",2.09077190220601e-05,3.5796248061333e-06,5.35878107557526e-05,2.91221993219845e-05,6.61824092788366e-06,3.52234079737861e-05,3.78018007803775e-05,6.87442775151426e-05,2.49342820044416e-05,1.71205275559773e-05,4.61078436697725e-06,7.07281691174235e-05
"ENSG00000099783",5.57430854770495e-06,6.25497685452852e-06,0.000116451383088547,5.28604099613916e-05,3.41345288676382e-05,3.98888860288483e-06,0.000172746926427993,1.22915518642787e-05,1.74916015994268e-05,8.70524695657985e-05,9.36034064430811e-05,3.20239148993222e-05
"ENSG00000099795",1.93878371425075e-06,8.30190109327483e-06,NA,NA,NA,1.94474926489477e-06,4.99682885733098e-06,NA,NA,3.83636498963384e-06,NA,3.22684061052188e-05
"ENSG00000099797",2.03769983365501e-06,3.47013501881533e-05,2.46249833202459e-05,6.77982609189577e-06,9.23121933533153e-06,8.88475472391491e-06,8.32673892337834e-06,NA,2.17081237666441e-05,7.81737371133055e-06,NA,3.73382150757245e-05
"ENSG00000099800",NA,0.000161426957699429,3.18503874675997e-05,9.57526863541238e-06,NA,6.47512913388039e-05,5.26756831895297e-05,1.26011689963595e-05,1.12786543680711e-05,0.000154353577247447,3.49847899713055e-05,4.7641617283865e-05
"ENSG00000099804",NA,NA,2.01385227982841e-06,NA,NA,7.024746247665e-07,NA,NA,NA,1.67296975660085e-06,NA,3.2423639642804e-06
"ENSG00000099810",4.95752124488277e-05,4.34904594756253e-05,0.000106035333340668,0.000111329250683284,4.64670133222218e-05,0.000277466523031363,0.000510963385884937,6.64161619462025e-05,8.02981001482826e-05,0.000248671809167754,7.03307242980235e-05,0.000125645190170764
"ENSG00000099812",NA,NA,2.78098900610073e-07,NA,NA,1.49534836430873e-07,NA,NA,NA,NA,NA,NA
"ENSG00000099817",4.43407398209199e-06,3.89517498063332e-06,1.69946729374333e-05,5.61339861304688e-06,9.51205309958326e-06,3.38616637650505e-06,2.87861154600921e-05,NA,7.47600420529524e-06,1.55984897542883e-05,3.20734186433287e-06,2.29411152662233e-06
"ENSG00000099864",4.47686472767769e-06,4.44529821355894e-06,1.66962431576155e-06,4.40517900786812e-06,NA,3.3435618939408e-06,4.61078450499466e-05,1.14150228191092e-06,NA,4.75158126188784e-07,NA,3.53512098857226e-06
"ENSG00000099901",7.91333195037005e-05,5.4938214287509e-05,0.000153330530404865,0.000119214605782648,0.000217506504501298,0.000252325634495974,0.000584397258603733,2.60043157082925e-05,0.000216379885676681,0.000296151214500935,0.000199126863449378,0.000327325790964986
"ENSG00000099937",2.55616542952474e-05,6.86118837321437e-05,5.06391432079878e-05,0.000306501684714307,7.950425878045e-05,0.000282609446840103,0.0001572848085322,0.000127046603795609,0.000116147003545535,0.000186829604309083,2.41740866796568e-05,0.000205767922584492
"ENSG00000099940",1.33803593428988e-06,1.72382194830383e-06,2.76912680759204e-06,NA,6.03655355566329e-06,3.92914663589433e-06,1.66692618584425e-06,NA,NA,5.11788395156381e-06,4.48669025050726e-06,9.95364776336571e-06
"ENSG00000099942",3.62502853049338e-05,NA,6.94952281448393e-05,3.12730175810357e-05,5.69856897098315e-05,4.05981000957602e-05,0.000258712079029122,3.39709800278435e-05,4.04794134579322e-05,4.58337905722854e-05,2.9717881868069e-05,3.23868860305092e-05
"ENSG00000099956",1.04363855786519e-06,NA,NA,NA,3.17828162453098e-06,NA,NA,NA,8.26623559694931e-07,3.16119796723379e-06,2.2638843069875e-06,1.36232509277767e-06
"ENSG00000099958",NA,NA,NA,NA,3.1986893767875e-06,NA,NA,NA,NA,NA,NA,NA
"ENSG00000099968",2.6741136077526e-06,3.94317863453673e-05,2.28476225251578e-05,6.67456105365345e-06,1.2123743179035e-05,5.19954129807695e-06,1.29519795489772e-05,1.06007688789918e-06,3.77799318346269e-05,3.07850209162455e-05,5.82570360227914e-06,6.13534029842235e-06
"ENSG00000099977",4.70545020612919e-05,0.00126170389566831,5.8259475844624e-05,0.000567641907785631,NA,0.000421568424752211,0.000327974763824456,0.000412287924559211,0.000770092757506874,0.00047814228206147,0.000180306382837987,0.000106213205503658
"ENSG00000099994",3.74566309479172e-06,2.99859864217666e-05,NA,NA,NA,6.28269815443962e-06,NA,1.75980398578458e-06,6.7467457943088e-07,NA,4.77277348154136e-06,1.62723336312924e-06
"ENSG00000099995",5.02060357503975e-06,1.94742448456837e-05,9.04648719921277e-05,1.35265505855965e-06,4.86887827446044e-05,1.31125057607096e-05,3.55183663171003e-05,3.35310381677187e-06,2.22690195223015e-05,3.27684524864601e-05,3.1521215491773e-05,3.1483751002066e-05
"ENSG00000099998",8.28701820677506e-05,9.82753857079631e-05,1.80587256415882e-05,2.99556138794023e-05,3.37745156768787e-05,4.50469523364286e-05,2.12810865502756e-05,3.04323025555329e-05,9.71444334953538e-05,2.80839687429859e-05,6.45941174735966e-05,2.84396513534479e-06
"ENSG00000100003",NA,3.50024811987688e-06,NA,NA,9.0966627927278e-06,NA,NA,NA,NA,1.8191000215305e-05,NA,6.27678247179859e-06
"ENSG00000100024",NA,0.000110517924150018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000100028",6.00231200981452e-05,7.69415554935733e-05,0.000120955011196466,6.9153522048338e-05,1.57769035303931e-06,4.40324448680319e-05,0.000268945447326705,9.21562943001037e-05,8.82629092078367e-05,4.04198785265076e-05,8.87693800799804e-05,3.18611702318498e-05
"ENSG00000100030",9.82159995850897e-05,9.78432270281302e-05,0.000815027448201963,9.07225611281668e-05,0.00045808044017868,0.000580759194209232,0.000652722709630034,0.000200099240857542,0.000195485918867048,0.000234516935230332,0.00059995179494553,9.86532879177097e-05
"ENSG00000100031",6.53449695615561e-07,0.000227650654368444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000100034",8.53923264999909e-06,9.54629841095955e-06,1.659103089324e-05,2.28848338668124e-05,1.24903012464128e-05,8.44573306426956e-05,5.06851865171435e-05,2.28203321349913e-05,4.32038300466541e-05,3.33456574898888e-05,0.000147571517086431,7.94271853884837e-05
"ENSG00000100038",NA,NA,NA,NA,6.83087617749267e-07,NA,3.54930026087319e-07,1.17107824983293e-07,NA,5.00561854543059e-07,4.31885120702033e-07,NA
"ENSG00000100075",1.16499628107364e-05,0.000189872918105555,0.000102392061521351,1.97862153245449e-05,1.85856161331828e-05,1.53401681809938e-05,0.000144831247006515,NA,2.57567448614507e-05,3.30433253855879e-06,NA,1.27872834177508e-05
"ENSG00000100083",NA,NA,NA,NA,1.6116635802336e-06,7.65850446689881e-07,NA,NA,4.36767724353411e-06,7.32533028555104e-06,NA,2.26388836253884e-06
"ENSG00000100092",NA,NA,6.67591711426654e-07,NA,1.27060078115491e-05,1.47229249405198e-07,7.28891539081558e-06,NA,NA,2.88125898465432e-06,4.17630164255985e-05,1.81967434438146e-05
"ENSG00000100097",0.000656979839910918,0.000855251792333458,0.00662777061170864,0.00110257812275246,4.22439801617056e-05,0.00440344050545876,0.00937485864249387,0.00305279279477473,0.00268670365415263,0.00124663843655757,0.000571904847936526,0.00157934918997894
"ENSG00000100106",4.05082197233907e-07,NA,5.00902116787118e-08,2.28150008873598e-07,2.1841514186038e-06,9.99530511829872e-07,3.61265769972465e-06,3.91595255205533e-07,5.4736383165647e-07,8.52357549227033e-07,3.78537173528438e-06,9.69525332183836e-07
"ENSG00000100116",NA,1.8590173028609e-06,2.05600132875648e-06,NA,NA,NA,NA,NA,NA,2.87036183551732e-06,NA,NA
"ENSG00000100129",4.85649662208177e-06,1.17229401565931e-05,4.61820296743554e-05,2.2798110641408e-05,6.84706221422179e-05,3.72926557325813e-06,1.79466511084448e-05,1.95028349322172e-05,4.13310466203719e-05,0.000167325775310267,1.02042198754531e-05,1.96010373848949e-05
"ENSG00000100138",2.42686973664251e-05,5.46549085542266e-05,2.2863670097102e-05,4.15986495491489e-05,NA,1.92030475365794e-05,0.000131265585488402,2.1621097438881e-05,2.34059759256716e-05,4.84409559424257e-06,4.16130594594828e-05,3.84336880646278e-05
"ENSG00000100139",NA,NA,4.1298223378041e-07,NA,5.58692807017024e-07,5.94926724284794e-07,NA,NA,NA,NA,NA,4.77418090030533e-06
"ENSG00000100142",NA,NA,6.22839945458576e-06,NA,NA,NA,NA,NA,NA,NA,NA,7.97017752811712e-06
"ENSG00000100147",NA,NA,NA,NA,NA,NA,NA,NA,7.11278017896704e-06,1.53791555302118e-05,NA,NA
"ENSG00000100151",NA,NA,NA,NA,1.71984896349466e-06,NA,NA,NA,NA,2.37527721626382e-06,NA,NA
"ENSG00000100154",NA,NA,1.41682214408903e-06,NA,NA,NA,4.98595032137906e-08,NA,NA,NA,NA,NA
"ENSG00000100196",NA,NA,1.79768080829047e-06,NA,8.8758653865858e-06,NA,NA,NA,NA,8.16649141779834e-06,NA,NA
"ENSG00000100201",2.27550716327772e-05,1.21536689902872e-05,0.000227389826866481,4.66925682219596e-05,0.000276643297109771,2.51526335731158e-05,0.000182006995265252,4.36439796899277e-05,3.90934803673329e-05,0.000124231452793672,0.000138464336195581,1.2963170673413e-05
"ENSG00000100209",NA,8.34603283533901e-06,NA,2.062164631814e-06,5.99741638749512e-06,1.07127134425517e-06,NA,NA,1.95486783105047e-05,1.16467672344558e-05,1.63684783759494e-06,2.15021689035016e-06
"ENSG00000100216",1.88639036266544e-06,1.38568270347355e-05,NA,NA,1.13031868794693e-05,1.03730917679763e-05,1.87486193173251e-05,NA,1.27321007627514e-05,2.06414055648748e-06,NA,1.30706096268493e-05
"ENSG00000100220",1.95784154991378e-05,0.000102339626586638,6.61027555803565e-05,2.58626436558889e-05,9.40962992009662e-05,0.000180047616299561,0.000378050424453815,4.20947078760831e-05,4.58325741781519e-05,0.000221232335443725,0.000101031537932279,7.43323990981107e-05
"ENSG00000100225",3.39401125372429e-06,NA,NA,1.92826204105487e-06,NA,NA,NA,NA,NA,NA,1.44492602383246e-05,NA
"ENSG00000100226",NA,NA,1.61516466140119e-05,8.27723047382097e-07,1.81429273699977e-05,2.74908597376599e-07,1.47778047093001e-05,NA,5.14166530533776e-06,1.42936140733273e-05,NA,7.85445427896259e-07
"ENSG00000100227",NA,NA,2.45474475074343e-07,NA,3.66307932893063e-07,1.30571327336113e-07,1.48408794706335e-05,2.47559909923755e-07,NA,1.23616563164359e-07,NA,NA
"ENSG00000100234",NA,NA,1.6462655190296e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000100239",NA,NA,6.40003641434274e-07,7.12977477524363e-06,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000100241",NA,4.8814876736272e-07,1.76624220020767e-07,3.4618973077216e-07,5.43807850695778e-07,5.40065204109889e-08,1.87384734619391e-07,NA,NA,NA,8.61123919842743e-07,NA
"ENSG00000100242",1.20412951021334e-06,1.21020870924498e-06,8.82730687934292e-06,NA,5.40106357104892e-07,5.61422146095257e-06,1.08248973567119e-05,2.53742489809588e-06,NA,1.62211661236571e-06,2.54084703919753e-06,3.93284495947531e-06
"ENSG00000100243",0.000414703833521507,0.000635326813791645,0.00187699569697705,0.000191887489970366,0.000386012441884505,0.00105743276481694,0.00142303424693533,0.000191659742797292,0.000535071234656093,0.000385755414875748,0.000264894038797604,0.000297572366634739
"ENSG00000100246",NA,NA,2.28477719340562e-06,NA,NA,1.17075036539807e-06,2.26745884896957e-06,NA,NA,1.14078483168687e-06,NA,NA
"ENSG00000100258",NA,NA,2.8783993372142e-06,4.62390031803201e-07,2.92929807365845e-06,NA,1.50518297705633e-06,NA,1.38797705900714e-06,7.25234801153051e-08,NA,NA
"ENSG00000100266",2.67901283935717e-05,4.78288268955527e-05,3.58878208276495e-05,1.1918935566635e-05,0.000165626068864264,2.56537566068399e-05,3.34260680502753e-05,1.36301957814515e-05,0.000147318381882545,9.53508157729473e-05,0.000119269310338057,1.67027744672473e-05
"ENSG00000100280",7.96390955202805e-06,4.7722555093361e-05,0.000154521353639397,4.19934916886854e-05,0.000201556593151029,3.96702857716886e-05,3.88762620610856e-05,4.6908066374158e-06,0.000134184067673647,0.000194847869722365,0.000107757455562802,5.80683365193722e-05
"ENSG00000100284",7.70271155407317e-07,9.70731681938805e-06,5.27137188592275e-06,1.68932205871995e-06,8.81226872017418e-06,3.00184798785896e-06,1.03333541022474e-05,8.30051106799858e-07,2.74837526312835e-05,0.000132247787488024,1.42424470982385e-05,4.41401036866715e-05
"ENSG00000100285",NA,NA,3.22264531794344e-06,NA,NA,NA,1.70786756225728e-06,NA,NA,NA,NA,NA
"ENSG00000100288",3.38619581006721e-06,NA,9.00792538194098e-07,2.44492817321675e-06,7.68126892074896e-06,1.62880902864728e-05,2.11541309777565e-05,1.8086555525844e-06,7.53091645955453e-06,2.05195849477975e-05,3.71236026856653e-05,6.76240099704874e-06
